date	type	station_train_code	train_no
2022-08-17	C	C593(蒙自-昆明)	840000C59203
2022-08-17	C	C594(昆明-蒙自)	800000C59403
2022-08-17	C	C595(昆明-河口北)	800000C59801
2022-08-17	C	C596(蒙自-昆明)	840000C59610
2022-08-17	C	C597(蒙自-昆明)	840000C59610
2022-08-17	C	C598(昆明-河口北)	800000C59801
2022-08-17	C	C599(昆明南-蒙自)	800000C59900
2022-08-17	C	C601(兰州-中川机场)	850000C60100
2022-08-17	C	C602(中川机场-兰州西)	8e0000C60200
2022-08-17	C	C603(兰州西-中川机场)	8d0000C60300
2022-08-17	C	C604(中川机场-兰州)	8e0000C60400
2022-08-17	C	C605(兰州-中川机场)	850000C60500
2022-08-17	C	C606(中川机场-兰州)	8e0000C60600
2022-08-17	C	C607(兰州-中川机场)	850000C60700
2022-08-17	C	C608(中川机场-兰州)	8e0000C60800
2022-08-17	C	C609(兰州-中川机场)	850000C60900
2022-08-17	C	C610(中川机场-兰州)	8e0000C61000
2022-08-17	C	C611(兰州-中川机场)	850000C61100
2022-08-17	C	C612(中川机场-兰州)	8e0000C61200
2022-08-17	C	C613(兰州-中川机场)	850000C61300
2022-08-17	C	C614(中川机场-兰州)	8e0000C61400
2022-08-17	C	C615(兰州西-中川机场)	8d0000C61500
2022-08-17	C	C616(中川机场-兰州西)	8e0000C61600
2022-08-17	C	C617(兰州西-中川机场)	8d0000C61700
2022-08-17	C	C618(中川机场-兰州)	8e0000C61800
2022-08-17	C	C619(兰州-中川机场)	850000C61900
2022-08-17	C	C620(中川机场-兰州)	8e0000C62000
2022-08-17	C	C621(兰州-中川机场)	850000C62100
2022-08-17	C	C622(中川机场-兰州西)	8e0000C62200
2022-08-17	C	C623(兰州西-中川机场)	8d0000C62300
2022-08-17	C	C624(中川机场-兰州)	8e0000C62400
2022-08-17	C	C625(兰州-中川机场)	850000C62500
2022-08-17	C	C626(中川机场-兰州)	8e0000C62600
2022-08-17	C	C627(兰州-中川机场)	850000C62700
2022-08-17	C	C628(中川机场-兰州)	8e0000C62800
2022-08-17	C	C629(兰州-中川机场)	850000C62900
2022-08-17	C	C630(中川机场-兰州)	8e0000C63000
2022-08-17	C	C631(兰州-中川机场)	850000C63100
2022-08-17	C	C632(中川机场-兰州)	8e0000C63200
2022-08-17	C	C633(兰州-中川机场)	850000C63300
2022-08-17	C	C634(中川机场-兰州)	8e0000C63400
2022-08-17	C	C635(兰州-中川机场)	850000C63500
2022-08-17	C	C636(中川机场-兰州)	8e0000C63600
2022-08-17	C	C645(集宁南-鄂尔多斯)	330000C64501
2022-08-17	C	C646(鄂尔多斯-集宁南)	3d0000C64602
2022-08-17	C	C647(集宁南-鄂尔多斯)	330000C64701
2022-08-17	C	C648(鄂尔多斯-集宁南)	3d0000C64802
2022-08-17	C	C655(呼和浩特东-鄂尔多斯)	330000C65501
2022-08-17	C	C656(鄂尔多斯-呼和浩特东)	3d0000C65602
2022-08-17	C	C657(呼和浩特东-鄂尔多斯)	330000C65702
2022-08-17	C	C658(鄂尔多斯-呼和浩特东)	3d0000C65802
2022-08-17	C	C659(呼和浩特东-鄂尔多斯)	330000C65902
2022-08-17	C	C660(鄂尔多斯-呼和浩特东)	3d0000C66002
2022-08-17	C	C661(青岛-龙口市)	490000C66400
2022-08-17	C	C662(龙口市-青岛)	4k0000C66300
2022-08-17	C	C663(龙口市-青岛)	4k0000C66300
2022-08-17	C	C664(青岛-龙口市)	490000C66400
2022-08-17	C	C665(菏泽-济南)	470000C66800
2022-08-17	C	C666(济南-菏泽)	470000C66600
2022-08-17	C	C667(济南-菏泽)	470000C66600
2022-08-17	C	C668(菏泽-济南)	470000C66800
2022-08-17	C	C669(济南-龙口市)	470000C66901
2022-08-17	C	C670(龙口市-济南)	4k0000C67100
2022-08-17	C	C671(龙口市-济南)	4k0000C67100
2022-08-17	C	C672(济南-龙口市)	470000C66901
2022-08-17	C	C674(青岛-曹县)	490000C67400
2022-08-17	C	C675(青岛-曹县)	490000C67400
2022-08-17	C	C681(陇南-兰州西)	8g0000C68100
2022-08-17	C	C682(兰州-陇南)	850000C68200
2022-08-17	C	C683(陇南-兰州)	8g0000C68300
2022-08-17	C	C684(兰州-陇南)	850000C68400
2022-08-17	C	C685(陇南-兰州)	8g0000C68500
2022-08-17	C	C686(兰州-陇南)	850000C68600
2022-08-17	C	C687(陇南-兰州西)	8g0000C68700
2022-08-17	C	C688(兰州-陇南)	850000C68800
2022-08-17	C	C689(姚渡-兰州)	8g0000C68900
2022-08-17	C	C690(兰州西-姚渡)	8d0000C69000
2022-08-17	C	C691(岷县-兰州)	8g0000C69100
2022-08-17	C	C692(兰州-岷县)	850000C69200
2022-08-17	C	C701(成都东-阆中)	760000C70401
2022-08-17	C	C702(阆中-成都东)	760000C70201
2022-08-17	C	C703(阆中-成都东)	760000C70201
2022-08-17	C	C704(成都东-阆中)	760000C70401
2022-08-17	C	C705(成都东-阆中)	760000C70801
2022-08-17	C	C706(阆中-成都东)	760000C70601
2022-08-17	C	C707(阆中-成都东)	760000C70601
2022-08-17	C	C708(成都东-阆中)	760000C70801
2022-08-17	C	C711(巴中-重庆北)	760000C71101
2022-08-17	C	C712(重庆北-巴中)	770000C71200
2022-08-17	C	C713(重庆北-巴中)	770000C71200
2022-08-17	C	C715(巴中-重庆北)	760000C71500
2022-08-17	C	C716(重庆北-巴中)	770000C71601
2022-08-17	C	C717(重庆北-巴中)	770000C71601
2022-08-17	C	C719(重庆北-潼南)	770000C71900
2022-08-17	C	C720(潼南-重庆北)	770000C72000
2022-08-17	C	C721(重庆北-潼南)	770000C72100
2022-08-17	C	C722(潼南-重庆北)	770000C72200
2022-08-17	C	C725(巴中-重庆北)	760000C72500
2022-08-17	C	C726(重庆北-巴中)	770000C72601
2022-08-17	C	C727(重庆北-巴中)	770000C72601
2022-08-17	C	C731(重庆北-秀山)	770000C73101
2022-08-17	C	C732(秀山-重庆北)	770000C73202
2022-08-17	C	C733(重庆北-秀山)	770000C73301
2022-08-17	C	C734(秀山-重庆北)	770000C73402
2022-08-17	C	C735(重庆北-阆中)	770000C73500
2022-08-17	C	C736(阆中-重庆北)	760000C73601
2022-08-17	C	C737(重庆北-阆中)	770000C73700
2022-08-17	C	C738(阆中-重庆北)	760000C73801
2022-08-17	C	C739(重庆北-南充北)	770000C73900
2022-08-17	C	C740(阆中-重庆北)	760000C74000
2022-08-17	C	C741(南充-成都东)	7m0000C74100
2022-08-17	C	C742(成都东-达州)	760000C74202
2022-08-17	C	C743(达州-成都东)	770000C74302
2022-08-17	C	C744(成都东-广安南)	760000C74410
2022-08-17	C	C745(广安南-成都东)	770000C74510
2022-08-17	C	C746(成都东-达州)	760000C74603
2022-08-17	C	C747(达州-成都东)	770000C74702
2022-08-17	C	C748(成都东-南充)	760000C74800
2022-08-17	C	C749(达州-成都东)	770000C74900
2022-08-17	C	C750(成都东-达州)	760000C75001
2022-08-17	C	C751(达州-成都东)	770000C75103
2022-08-17	C	C752(成都东-达州)	760000C75202
2022-08-17	C	C753(达州-成都东)	770000C75301
2022-08-17	C	C754(成都东-达州)	760000C75401
2022-08-17	C	C756(成都东-达州)	760000C75601
2022-08-17	C	C757(营山-成都东)	7m0000C75700
2022-08-17	C	C758(成都东-达州)	760000C75802
2022-08-17	C	C761(广安南-成都东)	770000C76102
2022-08-17	C	C762(成都东-广安南)	760000C76202
2022-08-17	C	C763(达州-成都东)	770000C76302
2022-08-17	C	C764(成都东-广安南)	760000C76402
2022-08-17	C	C765(广安南-成都东)	770000C76501
2022-08-17	C	C766(成都东-广安南)	760000C76602
2022-08-17	C	C767(达州-成都东)	770000C76702
2022-08-17	C	C769(广安南-成都东)	770000C76903
2022-08-17	C	C770(成都东-广安南)	760000C77002
2022-08-17	C	C771(南充-成都东)	7m0000C77102
2022-08-17	C	C772(成都东-营山)	760000C77210
2022-08-17	C	C775(巴中-成都东)	760000C77500
2022-08-17	C	C776(成都东-巴中)	760000C77600
2022-08-17	C	C777(成都东-巴中)	760000C77600
2022-08-17	C	C779(营山-成都东)	7m0000C77900
2022-08-17	C	C780(成都东-营山)	760000C78001
2022-08-17	C	C781(巴中-成都东)	760000C78100
2022-08-17	C	C782(成都东-巴中)	760000C78201
2022-08-17	C	C785(巴中-成都东)	760000C78500
2022-08-17	C	C786(成都东-巴中)	760000C78600
2022-08-17	C	C787(达州-成都东)	770000C78701
2022-08-17	C	C788(成都东-达州)	760000C78802
2022-08-17	C	C790(成都东-达州)	760000C79002
2022-08-17	C	C791(达州-成都东)	770000C79101
2022-08-17	C	C792(成都东-高兴)	760000C79201
2022-08-17	C	C793(高兴-成都东)	770000C79302
2022-08-17	C	C795(南充-重庆北)	7m0000C79801
2022-08-17	C	C796(重庆北-南充)	770000C79601
2022-08-17	C	C797(重庆北-南充)	770000C79601
2022-08-17	C	C798(南充-重庆北)	7m0000C79801
2022-08-17	C	C801(库尔勒-乌鲁木齐)	940000C80401
2022-08-17	C	C802(乌鲁木齐-库尔勒)	930000C80201
2022-08-17	C	C803(乌鲁木齐-库尔勒)	930000C80201
2022-08-17	C	C804(库尔勒-乌鲁木齐)	940000C80401
2022-08-17	C	C809(库尔勒-乌鲁木齐)	940000C81201
2022-08-17	C	C810(乌鲁木齐-库尔勒)	930000C81001
2022-08-17	C	C811(乌鲁木齐-库尔勒)	930000C81001
2022-08-17	C	C812(库尔勒-乌鲁木齐)	940000C81201
2022-08-17	C	C817(库尔勒-乌鲁木齐)	940000C82000
2022-08-17	C	C818(乌鲁木齐-库尔勒)	930000C81801
2022-08-17	C	C819(乌鲁木齐-库尔勒)	930000C81801
2022-08-17	C	C820(库尔勒-乌鲁木齐)	940000C82000
2022-08-17	C	C841(乌鲁木齐-伊宁)	930000C84100
2022-08-17	C	C842(伊宁-乌鲁木齐)	950000C84200
2022-08-17	C	C843(乌鲁木齐-伊宁)	930000C84306
2022-08-17	C	C844(伊宁-乌鲁木齐)	950000C84406
2022-08-17	C	C847(乌鲁木齐-伊宁)	930000C84701
2022-08-17	C	C848(伊宁-乌鲁木齐)	950000C84801
2022-08-17	C	C851(乌鲁木齐-克拉玛依)	930000C85101
2022-08-17	C	C852(克拉玛依-乌鲁木齐)	910000C85201
2022-08-17	C	C853(乌鲁木齐-克拉玛依)	930000C85301
2022-08-17	C	C854(克拉玛依-乌鲁木齐)	910000C85401
2022-08-17	C	C855(乌鲁木齐-克拉玛依)	930000C85501
2022-08-17	C	C856(克拉玛依-乌鲁木齐)	910000C85601
2022-08-17	C	C861(乌鲁木齐-博乐)	930000C86100
2022-08-17	C	C862(博乐-乌鲁木齐)	950000C86200
2022-08-17	C	C863(乌鲁木齐-博乐)	930000C86301
2022-08-17	C	C864(博乐-乌鲁木齐)	950000C86400
2022-08-17	C	C865(乌鲁木齐-博乐)	930000C86501
2022-08-17	C	C866(博乐-乌鲁木齐)	950000C86601
2022-08-17	C	C869(西昌西-攀枝花南)	760000C86900
2022-08-17	C	C870(攀枝花南-西昌西)	760000C87000
2022-08-17	C	C875(福州-厦门)	580000C87800
2022-08-17	C	C876(厦门-福州)	580000C87602
2022-08-17	C	C877(厦门-福州)	580000C87602
2022-08-17	C	C878(福州-厦门)	580000C87800
2022-08-17	C	C881(拉萨-林芝)	880000C88100
2022-08-17	C	C882(林芝-日喀则)	880000C88202
2022-08-17	C	C883(林芝-日喀则)	880000C88202
2022-08-17	C	C884(林芝-拉萨)	880000C88401
2022-08-17	C	C891(拉萨-日喀则)	880000C89100
2022-08-17	C	C892(日喀则-林芝)	880000C89200
2022-08-17	C	C893(日喀则-林芝)	880000C89200
2022-08-17	C	C894(日喀则-拉萨)	880000C89400
2022-08-17	C	C912(重庆北-成都东)	770000C91300
2022-08-17	C	C913(重庆北-成都东)	770000C91300
2022-08-17	C	C914(成都东-重庆北)	760000C91401
2022-08-17	C	C919(重庆北-阆中)	770000C91902
2022-08-17	C	C920(阆中-重庆北)	760000C92002
2022-08-17	C	C951(达州-成都东)	770000C95100
2022-08-17	C	C952(成都东-达州)	760000C95210
2022-08-17	C	C953(高兴-成都东)	770000C95302
2022-08-17	C	C954(成都东-高兴)	760000C95402
2022-08-17	C	C955(成都东-南部)	760000C95801
2022-08-17	C	C956(南部-成都东)	760000C95601
2022-08-17	C	C957(南部-成都东)	760000C95601
2022-08-17	C	C958(成都东-南部)	760000C95801
2022-08-17	C	C981(治江-汉中)	430000C98100
2022-08-17	C	C982(汉中-治江)	430000C98200
2022-08-17	C	C983(靖边-西安)	410000C98604
2022-08-17	C	C984(西安-靖边)	410000C98403
2022-08-17	C	C985(西安-靖边)	410000C98403
2022-08-17	C	C986(靖边-西安)	410000C98604
2022-08-17	C	C1001(长春-敦化)	11000C100110
2022-08-17	C	C1002(延吉西-长春)	1c000C10020A
2022-08-17	C	C1003(长春-图们北)	11000C100309
2022-08-17	C	C1004(延吉西-长春)	1c000C100408
2022-08-17	C	C1005(长春西-延吉西)	1g000C100507
2022-08-17	C	C1006(延吉西-长春)	1c000C100607
2022-08-17	C	C1007(长春-延吉西)	11000C100708
2022-08-17	C	C1008(图们北-长春)	1c000C100806
2022-08-17	C	C1009(长春-珲春)	11000C100907
2022-08-17	C	C1010(延吉西-长春西)	1c000C101007
2022-08-17	C	C1011(长春-延吉西)	11000C101108
2022-08-17	C	C1012(珲春-长春)	1c000C101209
2022-08-17	C	C1015(长春-珲春)	11000C10150B
2022-08-17	C	C1016(延吉西-长春)	1c000C101607
2022-08-17	C	C1017(长春-延吉西)	11000C101708
2022-08-17	C	C1019(长春-延吉西)	11000C101905
2022-08-17	C	C1020(珲春-长春)	1c000C10200B
2022-08-17	C	C1021(长春西-延吉西)	1g000C102103
2022-08-17	C	C1023(长春-延吉西)	11000C10230A
2022-08-17	C	C1024(延吉西-长春西)	1c000C10240D
2022-08-17	C	C1025(长春-延吉西)	11000C102508
2022-08-17	C	C1026(延吉西-长春)	1c000C102630
2022-08-17	C	C1028(延吉西-长春)	1c000C102806
2022-08-17	C	C1037(延吉西-珲春)	1c000C103701
2022-08-17	C	C1040(珲春-长春)	1c000C104001
2022-08-17	C	C1041(长春-延吉西)	11000C104107
2022-08-17	C	C1042(珲春-长春)	1c000C104208
2022-08-17	C	C1043(长春-珲春)	11000C104307
2022-08-17	C	C1045(长春-延吉西)	11000C10450T
2022-08-17	C	C1046(延吉西-长春)	1c000C10460V
2022-08-17	C	C1049(长春-延吉西)	11000C10490B
2022-08-17	C	C1050(延吉西-长春)	1c000C10500I
2022-08-17	C	C1101(通辽-沈阳)	16000C110402
2022-08-17	C	C1102(沈阳-通辽)	12000C110203
2022-08-17	C	C1103(沈阳-通辽)	12000C110203
2022-08-17	C	C1104(通辽-沈阳)	16000C110402
2022-08-17	C	C1105(通辽-沈阳)	16000C110804
2022-08-17	C	C1106(沈阳-通辽)	12000C110604
2022-08-17	C	C1107(沈阳-通辽)	12000C110604
2022-08-17	C	C1108(通辽-沈阳)	16000C110804
2022-08-17	C	C1109(通辽-沈阳)	16000C111202
2022-08-17	C	C1110(沈阳-通辽)	12000C111005
2022-08-17	C	C1111(沈阳-通辽)	12000C111005
2022-08-17	C	C1112(通辽-沈阳)	16000C111202
2022-08-17	C	C1113(通辽-沈阳)	16000C111602
2022-08-17	C	C1116(通辽-沈阳)	16000C111602
2022-08-17	C	C1117(通辽-沈阳)	16000C112004
2022-08-17	C	C1118(沈阳-通辽)	12000C111803
2022-08-17	C	C1119(沈阳-通辽)	12000C111803
2022-08-17	C	C1120(通辽-沈阳)	16000C112004
2022-08-17	C	C1130(沈阳-通辽)	12000C113002
2022-08-17	C	C1131(沈阳-通辽)	12000C113002
2022-08-17	C	C1133(通辽-沈阳南)	16000C113620
2022-08-17	C	C1134(沈阳南-通辽)	12000C11340F
2022-08-17	C	C1135(沈阳南-通辽)	12000C11340F
2022-08-17	C	C1136(通辽-沈阳南)	16000C113620
2022-08-17	C	C1137(通辽-沈阳)	16000C11400B
2022-08-17	C	C1138(沈阳-通辽)	12000C11380A
2022-08-17	C	C1139(沈阳-通辽)	12000C11380A
2022-08-17	C	C1140(通辽-沈阳)	16000C11400B
2022-08-17	C	C1171(沈阳北-赤峰)	12000C117401
2022-08-17	C	C1172(赤峰-沈阳)	16000C117201
2022-08-17	C	C1173(赤峰-沈阳)	16000C117201
2022-08-17	C	C1174(沈阳北-赤峰)	12000C117401
2022-08-17	C	C1175(沈阳-赤峰)	12000C117801
2022-08-17	C	C1176(赤峰-沈阳)	16000C117601
2022-08-17	C	C1177(赤峰-沈阳)	16000C117601
2022-08-17	C	C1178(沈阳-赤峰)	12000C117801
2022-08-17	C	C1180(赤峰-沈阳北)	16000C118001
2022-08-17	C	C1181(赤峰-沈阳北)	16000C118001
2022-08-17	C	C1201(长春西-吉林)	1g000C120104
2022-08-17	C	C1202(吉林-长春)	18000C120206
2022-08-17	C	C1203(长春西-吉林)	1g000C120304
2022-08-17	C	C1204(吉林-长春)	18000C120404
2022-08-17	C	C1205(长春-吉林)	11000C12050A
2022-08-17	C	C1206(吉林-长春)	18000C120606
2022-08-17	C	C1207(长春-吉林)	11000C120704
2022-08-17	C	C1208(吉林-长春)	18000C120802
2022-08-17	C	C1209(长春-吉林)	11000C120904
2022-08-17	C	C1210(吉林-长春)	18000C121006
2022-08-17	C	C1211(长春-吉林)	11000C121104
2022-08-17	C	C1212(吉林-长春)	18000C121205
2022-08-17	C	C1213(长春-吉林)	11000C121304
2022-08-17	C	C1215(长春-吉林)	11000C121504
2022-08-17	C	C1216(吉林-长春)	18000C121606
2022-08-17	C	C1217(长春-吉林)	11000C121705
2022-08-17	C	C1218(吉林-长春)	18000C121805
2022-08-17	C	C1220(吉林-长春)	18000C122007
2022-08-17	C	C1221(长春-吉林)	11000C122105
2022-08-17	C	C1223(长春-吉林)	11000C122306
2022-08-17	C	C1224(吉林-长春)	18000C12240A
2022-08-17	C	C1226(吉林-长春)	18000C122607
2022-08-17	C	C1227(长春-吉林)	11000C122707
2022-08-17	C	C1229(长春-吉林)	11000C122908
2022-08-17	C	C1230(吉林-长春)	18000C123005
2022-08-17	C	C1232(吉林-长春)	18000C123204
2022-08-17	C	C1233(长春-吉林)	11000C12330D
2022-08-17	C	C1243(长春-吉林)	11000C124306
2022-08-17	C	C1248(吉林-长春)	18000C124805
2022-08-17	C	C1250(吉林-长春)	18000C125003
2022-08-17	C	C1252(吉林-长春)	18000C125209
2022-08-17	C	C1264(蛟河西-长春)	1c000C126409
2022-08-17	C	C1301(长白山-长春)	18000C130102
2022-08-17	C	C1302(长春-长白山)	11000C130305
2022-08-17	C	C1303(长春-长白山)	11000C130305
2022-08-17	C	C1304(长白山-长春)	18000C130102
2022-08-17	C	C1305(长白山-长春)	18000C130502
2022-08-17	C	C1306(长春-长白山)	11000C130704
2022-08-17	C	C1307(长春-长白山)	11000C130704
2022-08-17	C	C1308(长白山-长春)	18000C130502
2022-08-17	C	C1309(长白山-长春)	18000C130901
2022-08-17	C	C1310(长春-长白山)	11000C131103
2022-08-17	C	C1311(长春-长白山)	11000C131103
2022-08-17	C	C1312(长白山-长春)	18000C130901
2022-08-17	C	C2002(天津-北京南)	25000C20020S
2022-08-17	C	C2003(北京南-天津)	24000C20030P
2022-08-17	C	C2004(天津-北京南)	25000C20040I
2022-08-17	C	C2005(北京南-天津)	24000C20050Y
2022-08-17	C	C2008(天津-北京南)	25000C20080S
2022-08-17	C	C2009(北京南-天津)	24000C200917
2022-08-17	C	C2010(天津-北京南)	25000C20101C
2022-08-17	C	C2013(北京南-天津)	24000C20130R
2022-08-17	C	C2014(天津-北京南)	25000C20140E
2022-08-17	C	C2015(北京南-天津)	24000C20150Q
2022-08-17	C	C2017(北京南-天津)	24000C20170M
2022-08-17	C	C2018(天津-北京南)	25000C20180M
2022-08-17	C	C2019(北京南-天津)	24000C20190K
2022-08-17	C	C2020(天津-北京南)	25000C20200P
2022-08-17	C	C2021(北京南-天津)	24000C202116
2022-08-17	C	C2022(天津-北京南)	25000C20220L
2022-08-17	C	C2023(北京南-天津)	24000C20230Q
2022-08-17	C	C2024(天津-北京南)	25000C20241D
2022-08-17	C	C2025(北京南-天津)	24000C20250K
2022-08-17	C	C2026(天津-北京南)	25000C20260L
2022-08-17	C	C2027(北京南-天津)	24000C202718
2022-08-17	C	C2029(北京南-天津)	24000C20290Y
2022-08-17	C	C2030(天津-北京南)	25000C20300G
2022-08-17	C	C2031(北京南-天津)	24000C20310O
2022-08-17	C	C2032(天津-北京南)	25000C20320M
2022-08-17	C	C2033(北京南-天津)	24000C20330W
2022-08-17	C	C2034(天津-北京南)	25000C20340P
2022-08-17	C	C2035(北京南-天津)	24000C20350J
2022-08-17	C	C2036(天津-北京南)	25000C203612
2022-08-17	C	C2037(北京南-天津)	24000C20370L
2022-08-17	C	C2038(天津-北京南)	25000C20380L
2022-08-17	C	C2039(北京南-天津)	24000C20390I
2022-08-17	C	C2040(天津-北京南)	25000C20400L
2022-08-17	C	C2041(北京南-天津)	24000C20410M
2022-08-17	C	C2042(天津-北京南)	25000C20420N
2022-08-17	C	C2043(北京南-天津)	24000C20430T
2022-08-17	C	C2044(天津-北京南)	25000C204414
2022-08-17	C	C2045(北京南-天津)	24000C204524
2022-08-17	C	C2047(北京南-天津)	24000C20470N
2022-08-17	C	C2048(天津-北京南)	25000C20480T
2022-08-17	C	C2049(北京南-天津)	24000C20490L
2022-08-17	C	C2050(天津-北京南)	25000C20500O
2022-08-17	C	C2051(北京南-天津)	24000C20510M
2022-08-17	C	C2052(天津-北京南)	25000C20520S
2022-08-17	C	C2053(北京南-天津)	24000C20530P
2022-08-17	C	C2054(天津-北京南)	25000C20540O
2022-08-17	C	C2055(北京南-天津)	24000C20550Y
2022-08-17	C	C2056(天津-北京南)	25000C20560H
2022-08-17	C	C2057(北京南-天津)	24000C20570L
2022-08-17	C	C2058(天津-北京南)	25000C205819
2022-08-17	C	C2060(天津-北京南)	25000C20600I
2022-08-17	C	C2061(北京南-天津)	24000C20610O
2022-08-17	C	C2062(天津-北京南)	25000C20620P
2022-08-17	C	C2063(北京南-天津)	24000C20630N
2022-08-17	C	C2064(天津-北京南)	25000C20640L
2022-08-17	C	C2065(北京南-天津)	24000C20650M
2022-08-17	C	C2066(天津-北京南)	25000C20660L
2022-08-17	C	C2067(北京南-天津)	24000C20670I
2022-08-17	C	C2068(天津-北京南)	25000C20680T
2022-08-17	C	C2070(天津-北京南)	25000C20701G
2022-08-17	C	C2071(北京南-天津)	24000C20710Q
2022-08-17	C	C2074(天津-北京南)	25000C20740E
2022-08-17	C	C2075(北京南-天津)	24000C207519
2022-08-17	C	C2076(天津-北京南)	25000C20760L
2022-08-17	C	C2077(北京南-天津)	24000C20770G
2022-08-17	C	C2078(天津-北京南)	25000C20780S
2022-08-17	C	C2079(北京南-天津)	24000C20791F
2022-08-17	C	C2080(天津-北京南)	25000C20800H
2022-08-17	C	C2082(天津-北京南)	25000C20821D
2022-08-17	C	C2083(北京南-天津)	24000C20830I
2022-08-17	C	C2085(北京南-天津)	24000C20850N
2022-08-17	C	C2086(天津-北京南)	25000C20860I
2022-08-17	C	C2087(北京南-天津)	24000C20870O
2022-08-17	C	C2088(天津-北京南)	25000C208818
2022-08-17	C	C2089(北京南-天津)	24000C208926
2022-08-17	C	C2090(天津-北京南)	25000C20900Y
2022-08-17	C	C2091(北京南-天津)	24000C20910Q
2022-08-17	C	C2092(天津-北京南)	25000C20920H
2022-08-17	C	C2093(北京南-天津)	24000C20930N
2022-08-17	C	C2095(北京南-天津)	24000C20950F
2022-08-17	C	C2201(北京南-天津)	24000C22010P
2022-08-17	C	C2202(天津-北京南)	25000C22020M
2022-08-17	C	C2203(北京南-天津)	24000C22030N
2022-08-17	C	C2204(天津-北京南)	25000C22040K
2022-08-17	C	C2205(北京南-天津)	24000C22050L
2022-08-17	C	C2206(天津-北京南)	25000C22060I
2022-08-17	C	C2208(天津-北京南)	25000C22080K
2022-08-17	C	C2209(北京南-天津)	24000C22090Q
2022-08-17	C	C2210(天津-北京南)	25000C22100K
2022-08-17	C	C2211(北京南-天津)	24000C22110L
2022-08-17	C	C2212(天津-北京南)	25000C22120J
2022-08-17	C	C2213(北京南-天津)	24000C22130R
2022-08-17	C	C2214(天津-北京南)	25000C22140F
2022-08-17	C	C2216(天津-北京南)	25000C22160K
2022-08-17	C	C2217(北京南-天津)	24000C22170J
2022-08-17	C	C2218(天津-北京南)	25000C22180I
2022-08-17	C	C2219(北京南-天津)	24000C22191N
2022-08-17	C	C2220(天津-北京南)	25000C22200M
2022-08-17	C	C2221(北京南-天津)	24000C22210L
2022-08-17	C	C2222(天津-北京南)	25000C22220I
2022-08-17	C	C2223(北京南-天津)	24000C22230D
2022-08-17	C	C2224(天津-北京南)	25000C22240J
2022-08-17	C	C2225(北京南-天津)	24000C22250D
2022-08-17	C	C2226(天津-北京南)	25000C22260G
2022-08-17	C	C2227(北京南-天津)	24000C22270M
2022-08-17	C	C2228(天津-北京南)	25000C22280L
2022-08-17	C	C2230(天津-北京南)	25000C22300P
2022-08-17	C	C2301(天津-滨海)	25000C230108
2022-08-17	C	C2302(滨海-天津)	25000C230208
2022-08-17	C	C2305(天津-滨海)	25000C230508
2022-08-17	C	C2306(滨海-天津)	25000C230608
2022-08-17	C	C2307(天津-滨海)	25000C23070B
2022-08-17	C	C2308(滨海-天津)	25000C23080A
2022-08-17	C	C2551(北京南-滨海)	24000C255102
2022-08-17	C	C2552(滨海-北京南)	25000C255202
2022-08-17	C	C2553(北京南-滨海)	24000C255302
2022-08-17	C	C2554(滨海-北京南)	25000C255401
2022-08-17	C	C2555(北京南-滨海)	24000C255502
2022-08-17	C	C2556(滨海-北京南)	25000C255602
2022-08-17	C	C2557(北京南-滨海)	24000C255703
2022-08-17	C	C2558(滨海-北京南)	25000C255801
2022-08-17	C	C2559(北京南-滨海)	24000C255901
2022-08-17	C	C2560(滨海-北京南)	25000C256001
2022-08-17	C	C2561(北京南-滨海)	24000C256101
2022-08-17	C	C2562(滨海-北京南)	25000C256202
2022-08-17	C	C2563(北京南-滨海)	24000C256302
2022-08-17	C	C2564(滨海-北京南)	25000C256401
2022-08-17	C	C2565(北京南-滨海)	24000C256501
2022-08-17	C	C2566(滨海-北京南)	25000C256601
2022-08-17	C	C2567(北京南-滨海)	24000C256703
2022-08-17	C	C2568(滨海-北京南)	25000C256802
2022-08-17	C	C2569(北京南-滨海)	24000C256902
2022-08-17	C	C2570(滨海-北京南)	25000C257002
2022-08-17	C	C2571(北京南-滨海)	24000C257102
2022-08-17	C	C2572(滨海-北京南)	25000C257202
2022-08-17	C	C2573(北京南-滨海)	24000C257301
2022-08-17	C	C2574(滨海-北京南)	25000C257401
2022-08-17	C	C2576(滨海-北京南)	25000C257601
2022-08-17	C	C2577(北京南-滨海)	24000C257701
2022-08-17	C	C2578(滨海-北京南)	25000C257802
2022-08-17	C	C2579(北京南-滨海)	24000C257901
2022-08-17	C	C2581(北京南-滨海)	24000C258109
2022-08-17	C	C2582(滨海-北京南)	25000C25820A
2022-08-17	C	C2583(北京南-滨海)	24000C258309
2022-08-17	C	C2584(滨海-北京南)	25000C258407
2022-08-17	C	C2585(北京南-滨海)	24000C25850B
2022-08-17	C	C2586(滨海-北京南)	25000C258608
2022-08-17	C	C2587(北京南-滨海)	24000C258709
2022-08-17	C	C2588(滨海-北京南)	25000C25880A
2022-08-17	C	C2589(北京南-滨海)	24000C258909
2022-08-17	C	C2590(滨海-北京南)	25000C259009
2022-08-17	C	C2591(北京南-滨海)	24000C259108
2022-08-17	C	C2592(滨海-北京南)	25000C259208
2022-08-17	C	C2593(北京南-滨海)	24000C259307
2022-08-17	C	C2594(滨海-北京南)	25000C259408
2022-08-17	C	C2595(北京南-滨海)	24000C259506
